DivisionNm,CountNum,PPId,ALP,GRN,IND,LNP,ONP,OTH,TEAL
Franklin,6,8497,0.2712,0.4576,,0.2712,0.0,-1.0,
Franklin,6,8498,0.402059794020598,0.2783721627837217,,0.3195680431956805,0.0,-1.0,
Franklin,6,8501,0.33073307330733076,0.25982598259825984,,0.40944094409440945,0.0,-1.0,
Franklin,6,8503,0.4867486748674868,0.25662566256625663,,0.25662566256625663,0.0,-1.0,
Franklin,6,8504,0.3143,0.2857,,0.4,0.0,-1.0,
Franklin,6,8505,0.2987,0.33770000000000006,,0.3636,0.0,-1.0,
Franklin,6,8506,0.4,0.19,,0.41,0.0,-1.0,
Franklin,6,8508,0.3571357135713571,0.2976297629762976,,0.34523452345234523,0.0,-1.0,
Franklin,6,8511,0.46214621462146216,0.20452045204520453,,0.3333333333333333,0.0,-1.0,
Franklin,6,8512,0.33333333333333326,0.34313431343134315,,0.32353235323532353,0.0,-1.0,
Franklin,6,8513,0.2553,0.2979,,0.4468,0.0,-1.0,
Franklin,6,8514,0.3718,0.21789999999999998,,0.4103,0.0,-1.0,
Franklin,6,8515,0.28127187281271876,0.3124687531246876,,0.4062593740625938,0.0,-1.0,
Franklin,6,8516,0.3354,0.354,,0.3106,0.0,-1.0,
Franklin,6,8517,0.3699,0.17120000000000002,,0.45890000000000003,0.0,-1.0,
Franklin,6,8518,0.3333333333333333,0.30303030303030304,,0.36363636363636365,0.0,-1.0,
Franklin,6,8519,0.2787,0.3115,,0.40979999999999994,0.0,-1.0,
Franklin,6,8520,0.35366463353664634,0.33536646335366466,,0.31096890310968905,0.0,-1.0,
Franklin,6,8521,0.31706829317068297,0.34146585341465857,,0.34146585341465857,0.0,-1.0,
Franklin,6,8522,0.3539,0.3146,,0.33149999999999996,0.0,-1.0,
Franklin,6,8523,0.37233723372337235,0.2872287228722873,,0.34043404340434047,0.0,-1.0,
Franklin,6,8524,0.34119999999999995,0.3176,,0.34119999999999995,0.0,-1.0,
Franklin,6,8525,0.3821617838216178,0.25477452254774524,,0.36306369363063695,0.0,-1.0,
Franklin,6,8526,0.2703,0.3243,,0.4054,0.0,-1.0,
Franklin,6,8527,0.375,0.3333,,0.2917,0.0,-1.0,
Franklin,6,8528,0.3538,0.3231,,0.3231,0.0,-1.0,
Franklin,6,8531,0.3194,0.2639,,0.4167,0.0,-1.0,
Franklin,6,8532,0.4503450345034503,0.27812781278127807,,0.2715271527152715,0.0,-1.0,
Franklin,6,8533,0.38670000000000004,0.22,,0.3933,0.0,-1.0,
Franklin,6,8534,0.2771,0.2169,,0.506,0.0,-1.0,
Franklin,6,8535,0.3595,0.28099999999999997,,0.3595,0.0,-1.0,
Franklin,6,8536,0.3276,0.2586,,0.4138,0.0,-1.0,
Franklin,6,8537,0.4263573642635736,0.2480751924807519,,0.32556744325567444,0.0,-1.0,
Franklin,6,8538,0.375,0.3333,,0.2917,0.0,-1.0,
Franklin,6,8539,0.6363363663633637,0.13638636136386362,,0.22727727227277272,0.0,-1.0,
Franklin,6,8543,0.35963596359635963,0.2982298229822982,,0.3421342134213421,0.0,-1.0,
Franklin,6,8544,0.431,0.2299,,0.33909999999999996,0.0,-1.0,
Franklin,6,8545,0.4086,0.2473,,0.34409999999999996,0.0,-1.0,
Franklin,6,8546,0.3333333333333333,0.42424242424242425,,0.24242424242424243,0.0,-1.0,
Franklin,6,34054,0.3848,0.28859999999999997,,0.32659999999999995,0.0,-1.0,
Franklin,6,34288,0.41,0.26,,0.33,0.0,-1.0,
Franklin,6,58681,0.3757,0.2857,,0.3386,0.0,-1.0,
Franklin,6,58684,0.3795,0.2554,,0.3651,0.0,-1.0,
Franklin,6,65621,0.0,0.0,,0.0,0.0,-1.0,
Franklin,6,83602,0.2639,0.3889,,0.3472,0.0,-1.0,
Franklin,6,83941,0.3846,0.34619999999999995,,0.2692,0.0,-1.0,
Franklin,6,97914,0.3333,0.16670000000000001,,0.5,0.0,-1.0,
Franklin,6,108405,0.2857,0.0,,0.7143,0.0,-1.0,
Franklin,6,108492,0.3077,0.42310000000000003,,0.2692,0.0,-1.0,
Franklin,7,0,0.859325,-1.0,,0.140675,0.0,0.0,
Franklin,7,8493,0.8332999999999999,-1.0,,0.16670000000000001,0.0,0.0,
Franklin,7,8494,0.8966,-1.0,,0.10339999999999999,0.0,0.0,
Franklin,7,8497,0.9366,-1.0,,0.0634,0.0,0.0,
Franklin,7,8498,0.8946,-1.0,,0.1054,0.0,0.0,
Franklin,7,8501,0.863,-1.0,,0.13699999999999998,0.0,0.0,
Franklin,7,8503,0.6977,-1.0,,0.3023,0.0,0.0,
Franklin,7,8504,0.9107,-1.0,,0.08929999999999999,0.0,0.0,
Franklin,7,8505,0.9159,-1.0,,0.08410000000000001,0.0,0.0,
Franklin,7,8506,0.8783,-1.0,,0.1217,0.0,0.0,
Franklin,7,8508,0.9175,-1.0,,0.0825,0.0,0.0,
Franklin,7,8511,0.7391,-1.0,,0.2609,0.0,0.0,
Franklin,7,8512,0.9248000000000001,-1.0,,0.07519999999999999,0.0,0.0,
Franklin,7,8513,0.8533,-1.0,,0.1467,0.0,0.0,
Franklin,7,8514,0.9148999999999999,-1.0,,0.0851,0.0,0.0,
Franklin,7,8515,0.8901,-1.0,,0.1099,0.0,0.0,
Franklin,7,8516,0.8549,-1.0,,0.1451,0.0,0.0,
Franklin,7,8517,0.898,-1.0,,0.102,0.0,0.0,
Franklin,7,8518,0.8553000000000001,-1.0,,0.1447,0.0,0.0,
Franklin,7,8519,0.8543999999999999,-1.0,,0.1456,0.0,0.0,
Franklin,7,8520,0.8662000000000001,-1.0,,0.1338,0.0,0.0,
Franklin,7,8521,0.8848,-1.0,,0.1152,0.0,0.0,
Franklin,7,8522,0.8417,-1.0,,0.1583,0.0,0.0,
Franklin,7,8523,0.8571,-1.0,,0.1429,0.0,0.0,
Franklin,7,8524,0.8645999999999999,-1.0,,0.1354,0.0,0.0,
Franklin,7,8525,0.8964,-1.0,,0.1036,0.0,0.0,
Franklin,7,8526,0.8632,-1.0,,0.1368,0.0,0.0,
Franklin,7,8527,0.8606,-1.0,,0.1394,0.0,0.0,
Franklin,7,8528,0.7913,-1.0,,0.2087,0.0,0.0,
Franklin,7,8531,0.9447,-1.0,,0.0553,0.0,0.0,
Franklin,7,8532,0.7748999999999999,-1.0,,0.22510000000000002,0.0,0.0,
Franklin,7,8533,0.7925,-1.0,,0.2075,0.0,0.0,
Franklin,7,8534,0.8491,-1.0,,0.1509,0.0,0.0,
Franklin,7,8535,0.8879,-1.0,,0.1121,0.0,0.0,
Franklin,7,8536,0.8589,-1.0,,0.1411,0.0,0.0,
Franklin,7,8537,0.899,-1.0,,0.10099999999999999,0.0,0.0,
Franklin,7,8538,0.9368000000000001,-1.0,,0.0632,0.0,0.0,
Franklin,7,8539,0.8462000000000001,-1.0,,0.15380000000000002,0.0,0.0,
Franklin,7,8543,0.8397,-1.0,,0.1603,0.0,0.0,
Franklin,7,8544,0.8599,-1.0,,0.1401,0.0,0.0,
Franklin,7,8545,0.8774,-1.0,,0.1226,0.0,0.0,
Franklin,7,8546,0.8603000000000001,-1.0,,0.13970000000000002,0.0,0.0,
Franklin,7,34054,0.8558,-1.0,,0.1442,0.0,0.0,
Franklin,7,34288,0.84,-1.0,,0.16,0.0,0.0,
Franklin,7,58681,0.8811,-1.0,,0.1189,0.0,0.0,
Franklin,7,58684,0.8828,-1.0,,0.11720000000000001,0.0,0.0,
Franklin,7,65621,0.0,-1.0,,0.0,0.0,0.0,
Franklin,7,83602,0.8913,-1.0,,0.10869999999999999,0.0,0.0,
Franklin,7,83941,0.8332999999999999,-1.0,,0.16670000000000001,0.0,0.0,
Franklin,7,97914,0.9464,-1.0,,0.0536,0.0,0.0,
Franklin,7,108405,0.6,-1.0,,0.4,0.0,0.0,
Franklin,7,108492,0.8522,-1.0,,0.1478,0.0,0.0,
Fraser,1,0,0.15798664612223934,0.1534326313987331,,0.4225303886320835,0.26605033384694404,-1.0,
Fraser,1,3346,0.24002879769618432,0.0,,0.3599712023038157,0.4,-1.0,
Fraser,1,3347,0.23078698361412417,0.15381952457881376,,0.46157396722824834,0.15381952457881376,-1.0,
Fraser,1,3350,0.17851785178517854,0.14281428142814281,,0.4642964296429643,0.21437143714371437,-1.0,
Fraser,1,3354,0.38459526611743167,0.15378579835229503,,0.23080946776513664,0.23080946776513664,-1.0,
Fraser,1,3355,0.13639566013808652,0.13639566013808652,,0.4545582640552346,0.2726504156685924,-1.0,
Fraser,1,3361,0.34789055128723545,0.2608168216740801,,0.30435368648065775,0.08693894055802669,-1.0,
Fraser,1,3362,0.23811292719167904,0.09522040614165428,,0.3333333333333333,0.3333333333333333,-1.0,
Fraser,1,3363,0.19233875620168456,0.19233875620168456,,0.3845621322256836,0.23076035537094727,-1.0,
Fraser,1,3364,0.19999999999999998,0.04004959702417855,,0.47997520148791073,0.27997520148791066,-1.0,
Fraser,1,3365,0.09096858638743455,0.09096858638743455,,0.5453206806282722,0.2727421465968587,-1.0,
Fraser,1,3367,0.17647958403425598,0.17647958403425598,,0.35295916806851196,0.294081663862976,-1.0,
Fraser,1,3681,0.20002799552071668,0.0,,0.5999440089585666,0.20002799552071668,-1.0,
Fraser,1,3685,0.19044330893522993,0.04764535285181605,,0.476177323574092,0.28573401463886205,-1.0,
Fraser,1,3686,0.23809523809523808,0.0,,0.38095238095238093,0.38095238095238093,-1.0,
Fraser,1,3692,0.0850453172205438,0.06389728096676738,,0.5318731117824773,0.3191842900302114,-1.0,
Fraser,1,3696,0.10526315789473684,0.10526315789473684,,0.3684210526315789,0.42105263157894735,-1.0,
Fraser,1,3699,0.49999999999999994,0.3333333333333333,,0.0,0.16666666666666666,-1.0,
Fraser,1,3701,0.4347523650528659,0.08695047301057318,,0.26085141903171954,0.21744574290484142,-1.0,
Fraser,1,3706,0.1428326474622771,0.1428326474622771,,0.5715020576131687,0.1428326474622771,-1.0,
Fraser,1,3707,0.0,0.0,,0.6,0.4,-1.0,
Fraser,1,4240,0.18518518518518517,0.037037037037037035,,0.48148148148148145,0.2962962962962963,-1.0,
Fraser,1,32904,0.1875,0.0625,,0.375,0.375,-1.0,
Fraser,1,33261,0.2631750693424702,0.052700277369880894,,0.315712187958884,0.36841246532876487,-1.0,
Fraser,1,38309,0.260625,0.148875,,0.335125,0.255375,-1.0,
Fraser,1,46536,0.08568097921119097,0.17136195842238194,,0.4857198367981348,0.2572372255682922,-1.0,
Fraser,1,64267,0.2,0.028624078624078623,,0.4,0.37137592137592135,-1.0,
Fraser,1,82787,0.26190158687825044,0.09521269502600345,,0.47619682624349907,0.16668889185224695,-1.0,
Fraser,1,91788,0.0,0.0,,1.0,0.0,-1.0,
Fraser,1,91798,0.16666666666666666,0.16666666666666666,,0.5,0.16666666666666666,-1.0,
Fraser,1,91799,0.3000190005700171,0.09994299828994871,,0.5000950028500856,0.09994299828994871,-1.0,
Fraser,1,91831,0.22635355512067842,0.12341813437703848,,0.31272015655577295,0.3375081539465101,-1.0,
Fraser,1,97935,0.3157831033648027,0.10530137981118372,,0.2631324134592108,0.3157831033648027,-1.0,
Fraser,1,104376,0.33333333333333337,0.2500437445319335,,0.16657917760279964,0.2500437445319335,-1.0,
Fraser,1,104377,0.14291632145816074,0.14291632145816074,,0.42854183927091966,0.28562551781275886,-1.0,
Fraser,1,105517,0.2857557296199594,0.1539019437191761,,0.3955613577023499,0.16478096895851466,-1.0,
Fraser,1,108534,0.6667000000000001,0.0,,0.3333,0.0,-1.0,
Fraser,2,0,0.08607715192879822,0.07170179254481361,,0.16585414635365886,-1.0,0.6763669091727293,
Fraser,2,3346,0.032799999999999996,0.032799999999999996,,0.0984,-1.0,0.836,
Fraser,2,3347,0.1905,0.1905,,0.047599999999999996,-1.0,0.5714,
Fraser,2,3350,0.04,0.12,,0.1,-1.0,0.74,
Fraser,2,3354,0.030299999999999997,0.0909,,0.0909,-1.0,0.7879,
Fraser,2,3355,0.0178982101789821,0.053594640535946404,,0.053594640535946404,-1.0,0.8749125087491251,
Fraser,2,3361,0.0967903209679032,0.032296770322967704,,0.032296770322967704,-1.0,0.8386161383861613,
Fraser,2,3362,0.13888611138886112,0.0832916708329167,,0.0555944405559444,-1.0,0.7222277772222778,
Fraser,2,3363,0.0,0.0625,,0.0,-1.0,0.9375,
Fraser,2,3364,0.0645,0.0645,,0.0968,-1.0,0.7742,
Fraser,2,3365,0.1429,0.047599999999999996,,0.09519999999999999,-1.0,0.7143,
Fraser,2,3367,0.10001000100010002,0.03330333033303331,,0.03330333033303331,-1.0,0.8333833383338334,
Fraser,2,3681,0.0,0.0,,0.0,-1.0,1.0,
Fraser,2,3685,0.0,0.09519999999999999,,0.1429,-1.0,0.7619,
Fraser,2,3686,0.0,0.069,,0.10339999999999999,-1.0,0.8276,
Fraser,2,3692,0.09379062093790623,0.046895310468953115,,0.015598440155984404,-1.0,0.8437156284371563,
Fraser,2,3696,0.0,0.0357,,0.0714,-1.0,0.8929,
Fraser,2,3699,0.07409259074092592,0.07409259074092592,,0.11108889111088892,-1.0,0.7407259274072593,
Fraser,2,3701,0.0,0.1379,,0.069,-1.0,0.7931,
Fraser,2,3706,0.0,0.0476047604760476,,0.0952095209520952,-1.0,0.8571857185718572,
Fraser,2,3707,0.07139999999999999,0.07139999999999999,,0.07139999999999999,-1.0,0.7858,
Fraser,2,4240,0.10868913108689131,0.10868913108689131,,0.043495650434956505,-1.0,0.739126087391261,
Fraser,2,32904,0.0,0.1389,,0.0278,-1.0,0.8332999999999999,
Fraser,2,33261,0.068993100689931,0.0344965503449655,,0.1723827617238276,-1.0,0.7241275872412759,
Fraser,2,38309,0.0562,0.0382,,0.0764,-1.0,0.8292,
Fraser,2,46536,0.08620862086208621,0.05170517051705171,,0.17241724172417242,-1.0,0.6896689668966897,
Fraser,2,64267,0.0851,0.0213,,0.1489,-1.0,0.7447,
Fraser,2,82787,0.06309999999999999,0.06309999999999999,,0.0757,-1.0,0.7981,
Fraser,2,91788,0.0,0.0,,0.0,-1.0,1.0,
Fraser,2,91798,0.10528947105289471,0.10528947105289471,,0.10528947105289471,-1.0,0.6841315868413159,
Fraser,2,91799,0.0,0.0833,,0.25,-1.0,0.6667000000000001,
Fraser,2,91831,0.0525052505250525,0.0367036703670367,,0.1076107610761076,-1.0,0.8031803180318031,
Fraser,2,97935,0.037000000000000005,0.0,,0.0741,-1.0,0.8889,
Fraser,2,104376,0.0,0.1538153815381538,,0.0769076907690769,-1.0,0.7692769276927692,
Fraser,2,104377,0.1071107110711071,0.0714071407140714,,0.17861786178617858,-1.0,0.6428642864286428,
Fraser,2,105517,0.09849999999999999,0.0379,,0.0833,-1.0,0.7803,
Fraser,2,108534,0.2,0.1,,0.2,-1.0,0.5,
Fraser,3,0,0.23071620823212757,0.6677607825116523,,0.10152300925622004,0.0,-1.0,
Fraser,3,3346,0.2666429334282662,0.6399667734662394,,0.09339029310549424,0.0,-1.0,
Fraser,3,3347,0.11107654013690105,0.7778469197261979,,0.11107654013690105,0.0,-1.0,
Fraser,3,3350,0.19997755582987317,0.6889238020424194,,0.11109864212770731,0.0,-1.0,
Fraser,3,3354,0.156290033307712,0.7499359467076607,,0.09377401998462721,0.0,-1.0,
Fraser,3,3355,0.13336977316206614,0.7332604536758678,,0.13336977316206614,0.0,-1.0,
Fraser,3,3361,0.2143051031487513,0.5356948968512486,,0.25,0.0,-1.0,
Fraser,3,3362,0.4545157068062827,0.27274214659685864,,0.27274214659685864,0.0,-1.0,
Fraser,3,3363,0.166625,0.75,,0.083375,0.0,-1.0,
Fraser,3,3364,0.19357918606038907,0.6774078052273541,,0.12901300871225685,0.0,-1.0,
Fraser,3,3365,0.31252109348633145,0.5624929688378896,,0.12498593767577905,0.0,-1.0,
Fraser,3,3367,0.20002249971875352,0.5500056249296884,,0.2499718753515581,0.0,-1.0,
Fraser,3,3681,0.13826561552456032,0.8085708510208206,,0.05316353345461895,0.0,-1.0,
Fraser,3,3685,0.09914016367968509,0.8828343520149178,,0.01802548430539729,0.0,-1.0,
Fraser,3,3686,0.21125691356685825,0.7887430864331417,,0.0,0.0,-1.0,
Fraser,3,3692,0.1723941738734638,0.7758306781975421,,0.05177514792899408,0.0,-1.0,
Fraser,3,3696,0.1558693543171284,0.8311954295569689,,0.01293521612590277,0.0,-1.0,
Fraser,3,3699,0.34377284913477946,0.5937119181087009,,0.06251523275651961,0.0,-1.0,
Fraser,3,3701,0.3409090909090909,0.6136363636363636,,0.045454545454545456,0.0,-1.0,
Fraser,3,3706,0.1891753106706378,0.7838143165245969,,0.02701037280476533,0.0,-1.0,
Fraser,3,3707,0.19999999999999998,0.7800312012480499,,0.019968798751950075,0.0,-1.0,
Fraser,3,4240,0.10202419730107025,0.8367845509539321,,0.06119125174499766,0.0,-1.0,
Fraser,3,32904,0.1639540449976065,0.8032551460028722,,0.032790808999521304,0.0,-1.0,
Fraser,3,33261,0.09447004608294932,0.889819857561793,,0.015710096355257646,0.0,-1.0,
Fraser,3,38309,0.20225422667501566,0.656856606136506,,0.1408891671884784,0.0,-1.0,
Fraser,3,46536,0.2567112144102266,0.621615339918652,,0.12167344567112146,0.0,-1.0,
Fraser,3,64267,0.19047112623630755,0.7618845049452302,,0.0476443688184622,0.0,-1.0,
Fraser,3,82787,0.28293452537470415,0.5696818301341046,,0.14738364449119118,0.0,-1.0,
Fraser,3,91788,0.0,1.0,,0.0,0.0,-1.0,
Fraser,3,91798,0.14283877603497042,0.8571612239650296,,0.0,0.0,-1.0,
Fraser,3,91799,0.2352816603134265,0.7647183396865735,,0.0,0.0,-1.0,
Fraser,3,91831,0.17436997319034855,0.7867024128686327,,0.03892761394101876,0.0,-1.0,
Fraser,3,97935,0.41662499999999997,0.5,,0.083375,0.0,-1.0,
Fraser,3,104376,0.12783271528636178,0.8496085702513392,,0.022558714462299134,0.0,-1.0,
Fraser,3,104377,0.19046545700439535,0.7777527330102559,,0.03178180998534881,0.0,-1.0,
Fraser,3,105517,0.2391782831988261,0.6140865737344093,,0.1467351430667645,0.0,-1.0,
Fraser,3,108534,0.1500419991600168,0.8499580008399832,,0.0,0.0,-1.0,
Fraser,4,0,0.227025,0.3578,,0.41517499999999996,0.0,-1.0,
Fraser,4,3346,0.11428857114288572,0.29287071292870714,,0.5928407159284073,0.0,-1.0,
Fraser,4,3347,0.25489999999999996,0.3922,,0.3529,0.0,-1.0,
Fraser,4,3350,0.13251325132513253,0.33733373337333733,,0.5301530153015301,0.0,-1.0,
Fraser,4,3354,0.2165,0.3814,,0.4021,0.0,-1.0,
Fraser,4,3355,0.1438,0.2353,,0.6209,0.0,-1.0,
Fraser,4,3361,0.1442,0.3654,,0.4904,0.0,-1.0,
Fraser,4,3362,0.1826,0.33909999999999996,,0.4783,0.0,-1.0,
Fraser,4,3363,0.20547945205479454,0.30136986301369867,,0.4931506849315069,0.0,-1.0,
Fraser,4,3364,0.17648235176482352,0.3411658834116588,,0.4823517648235177,0.0,-1.0,
Fraser,4,3365,0.2647,0.25,,0.4853,0.0,-1.0,
Fraser,4,3367,0.14951495149514948,0.3364336433643364,,0.514051405140514,0.0,-1.0,
Fraser,4,3681,0.3214,0.2143,,0.4643,0.0,-1.0,
Fraser,4,3685,0.17859999999999998,0.25,,0.5714,0.0,-1.0,
Fraser,4,3686,0.28127187281271876,0.29687031296870314,,0.42185781421857815,0.0,-1.0,
Fraser,4,3692,0.09029999999999999,0.2639,,0.6457999999999999,0.0,-1.0,
Fraser,4,3696,0.2115,0.23079999999999998,,0.5577000000000001,0.0,-1.0,
Fraser,4,3699,0.2245,0.2857,,0.48979999999999996,0.0,-1.0,
Fraser,4,3701,0.1573,0.3371,,0.5056,0.0,-1.0,
Fraser,4,3706,0.1176,0.1961,,0.6862999999999999,0.0,-1.0,
Fraser,4,3707,0.2162,0.3243,,0.4595,0.0,-1.0,
Fraser,4,4240,0.14191419141914188,0.2645264526452645,,0.5935593559355935,0.0,-1.0,
Fraser,4,32904,0.18,0.42,,0.4,0.0,-1.0,
Fraser,4,33261,0.1209,0.3077,,0.5714,0.0,-1.0,
Fraser,4,38309,0.1788,0.33549999999999996,,0.4857,0.0,-1.0,
Fraser,4,46536,0.1739,0.25,,0.5761,0.0,-1.0,
Fraser,4,64267,0.1538153815381538,0.2527252725272527,,0.5934593459345935,0.0,-1.0,
Fraser,4,82787,0.1856,0.30870000000000003,,0.5057,0.0,-1.0,
Fraser,4,91788,0.0,0.0,,1.0,0.0,-1.0,
Fraser,4,91798,0.22219999999999998,0.3611,,0.4167,0.0,-1.0,
Fraser,4,91799,0.1778,0.3111,,0.5111,0.0,-1.0,
Fraser,4,91831,0.1458,0.3151,,0.5390999999999999,0.0,-1.0,
Fraser,4,97935,0.2,0.35710000000000003,,0.4429,0.0,-1.0,
Fraser,4,104376,0.2895,0.18420000000000003,,0.5263,0.0,-1.0,
Fraser,4,104377,0.1139113911391139,0.37973797379737967,,0.5063506350635063,0.0,-1.0,
Fraser,4,105517,0.1889,0.3224,,0.48869999999999997,0.0,-1.0,
Fraser,4,108534,0.0625,0.4375,,0.5,0.0,-1.0,
Fraser,5,0,0.836325,-1.0,,0.163675,0.0,0.0,
Fraser,5,3346,0.8626,-1.0,,0.1374,0.0,0.0,
Fraser,5,3347,0.7833,-1.0,,0.2167,0.0,0.0,
Fraser,5,3350,0.8743000000000001,-1.0,,0.1257,0.0,0.0,
Fraser,5,3354,0.8234999999999999,-1.0,,0.1765,0.0,0.0,
Fraser,5,3355,0.797,-1.0,,0.203,0.0,0.0,
Fraser,5,3361,0.8289,-1.0,,0.1711,0.0,0.0,
Fraser,5,3362,0.7193,-1.0,,0.2807,0.0,0.0,
Fraser,5,3363,0.7698999999999999,-1.0,,0.23010000000000003,0.0,0.0,
Fraser,5,3364,0.8214,-1.0,,0.17859999999999998,0.0,0.0,
Fraser,5,3365,0.7945,-1.0,,0.20550000000000002,0.0,0.0,
Fraser,5,3367,0.8025,-1.0,,0.1975,0.0,0.0,
Fraser,5,3681,0.9562,-1.0,,0.0438,0.0,0.0,
Fraser,5,3685,0.9381999999999999,-1.0,,0.061799999999999994,0.0,0.0,
Fraser,5,3686,0.9399,-1.0,,0.0601,0.0,0.0,
Fraser,5,3692,0.8721,-1.0,,0.12789999999999999,0.0,0.0,
Fraser,5,3696,0.9407,-1.0,,0.0593,0.0,0.0,
Fraser,5,3699,0.8522,-1.0,,0.1478,0.0,0.0,
Fraser,5,3701,0.7866,-1.0,,0.2134,0.0,0.0,
Fraser,5,3706,0.9131999999999999,-1.0,,0.0868,0.0,0.0,
Fraser,5,3707,0.943,-1.0,,0.057,0.0,0.0,
Fraser,5,4240,0.792,-1.0,,0.20800000000000002,0.0,0.0,
Fraser,5,32904,0.8405,-1.0,,0.1595,0.0,0.0,
Fraser,5,33261,0.9254000000000001,-1.0,,0.0746,0.0,0.0,
Fraser,5,38309,0.8061,-1.0,,0.19390000000000002,0.0,0.0,
Fraser,5,46536,0.7879999999999999,-1.0,,0.212,0.0,0.0,
Fraser,5,64267,0.8632,-1.0,,0.1368,0.0,0.0,
Fraser,5,82787,0.7658,-1.0,,0.23420000000000002,0.0,0.0,
Fraser,5,91788,0.8,-1.0,,0.2,0.0,0.0,
Fraser,5,91798,0.7857,-1.0,,0.2143,0.0,0.0,
Fraser,5,91799,0.9272,-1.0,,0.0728,0.0,0.0,
Fraser,5,91831,0.9048999999999999,-1.0,,0.0951,0.0,0.0,
Fraser,5,97935,0.7944,-1.0,,0.20559999999999998,0.0,0.0,
Fraser,5,104376,0.9388,-1.0,,0.061200000000000004,0.0,0.0,
Fraser,5,104377,0.9247,-1.0,,0.0753,0.0,0.0,
Fraser,5,105517,0.7856000000000001,-1.0,,0.2144,0.0,0.0,
Fraser,5,108534,0.9,-1.0,,0.1,0.0,0.0,
Fremantle,1,0,0.24211151765331335,0.7223316758920474,,0.013884979829252275,0.021671826625386997,-1.0,
Fremantle,1,7756,0.15,0.85,,0.0,0.0,-1.0,
Fremantle,1,7757,0.42857142857142855,0.5714285714285714,,0.0,0.0,-1.0,
Fremantle,1,7760,0.3333333333333333,0.5,,0.0,0.16666666666666666,-1.0,
Fremantle,1,7761,0.16670740650207774,0.805548765582987,,0.0,0.027743827914935227,-1.0,
Fremantle,1,7763,0.15793545534924844,0.7894562334217508,,0.0,0.05260831122900088,-1.0,
Fremantle,1,7764,0.125,0.875,,0.0,0.0,-1.0,
Fremantle,1,7767,0.156290033307712,0.7499359467076607,,0.0,0.09377401998462721,-1.0,
Fremantle,1,7768,0.333373610439826,0.624939584340261,,0.0,0.041686805219913,-1.0,
Fremantle,1,7770,0.2602739726027397,0.7123287671232876,,0.0,0.0273972602739726,-1.0,
Fremantle,1,7771,0.6665888940737285,0.33341110592627154,,0.0,0.0,-1.0,
Fremantle,1,7773,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,7778,0.2222666666666667,0.6666666666666666,,0.11106666666666666,0.0,-1.0,
Fremantle,1,7779,0.4000260010400416,0.5999739989599584,,0.0,0.0,-1.0,
Fremantle,1,7780,0.4,0.6,,0.0,0.0,-1.0,
Fremantle,1,7781,0.5,0.5,,0.0,0.0,-1.0,
Fremantle,1,7783,0.07695857851621091,0.9230414214837891,,0.0,0.0,-1.0,
Fremantle,1,7784,0.3333333333333333,0.6666666666666666,,0.0,0.0,-1.0,
Fremantle,1,7785,0.0,0.8332999999999999,,0.0,0.16670000000000001,-1.0,
Fremantle,1,7786,0.2857142857142857,0.6428571428571429,,0.07142857142857142,0.0,-1.0,
Fremantle,1,7787,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,7788,0.12504686914135732,0.8749531308586427,,0.0,0.0,-1.0,
Fremantle,1,7790,0.11623931623931623,0.8372649572649572,,0.046495726495726496,0.0,-1.0,
Fremantle,1,7793,0.1666930504986544,0.6666138990026911,,0.1666930504986544,0.0,-1.0,
Fremantle,1,31063,1.0,0.0,,0.0,0.0,-1.0,
Fremantle,1,31980,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,32965,0.6666666666666667,0.2222740706175144,,0.11105926271581895,0.0,-1.0,
Fremantle,1,33059,0.4,0.6,,0.0,0.0,-1.0,
Fremantle,1,36770,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,38501,0.7999760019198464,0.2000239980801536,,0.0,0.0,-1.0,
Fremantle,1,47786,0.19101720110426842,0.7921002335952432,,0.016882565300488428,0.0,-1.0,
Fremantle,1,47791,0.12499999999999997,0.6249999999999999,,0.12499999999999997,0.12499999999999997,-1.0,
Fremantle,1,65593,0.0,0.0,,0.0,0.0,-1.0,
Fremantle,1,82718,0.21615837346174424,0.7296236846798644,,0.027108970929195647,0.027108970929195647,-1.0,
Fremantle,1,82867,0.5,0.5,,0.0,0.0,-1.0,
Fremantle,1,82869,0.25,0.75,,0.0,0.0,-1.0,
Fremantle,1,82971,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,83202,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,97766,0.2599395229029007,0.720013439354911,,0.020047037742188373,0.0,-1.0,
Fremantle,1,98174,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,98175,0.0,0.0,,0.0,0.0,-1.0,
Fremantle,1,99646,0.0,1.0,,0.0,0.0,-1.0,
Fremantle,1,99647,0.3333,0.6667000000000001,,0.0,0.0,-1.0,
Fremantle,1,107915,0.1363586778662594,0.8181520671975564,,0.0,0.04548925493618414,-1.0,
Fremantle,1,108432,0.0,0.0,,0.0,0.0,-1.0,
Fremantle,1,108602,0.17648373756566443,0.7647256063484966,,0.0,0.05879065608583882,-1.0,
Fremantle,2,0,0.36795022974017005,0.1384540316350181,,0.3102102224210141,0.18338551620379784,-1.0,
